No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
793,tltl2001.前払金請求書出力フラグ,前払金請求書出力フラグ,STRING,有,なし,なし,なし,tltl2001,前払金請求書出力フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金請求書出力フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
794,tltl2001.前払金請求書消費税率,前払金請求書消費税率,STRING,有,なし,なし,なし,tltl2001,前払金請求書消費税率,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金請求書消費税率 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
795,tltl2001.メンテナンスカード出力状況,メンテナンスカード出力状況,STRING,有,なし,なし,なし,tltl2001,メンテナンスカード出力状況,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.メンテナンスカード出力状況 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
796,tltl2001.メンテナンスカード出力フラグ,メンテナンスカード出力フラグ,STRING,有,なし,なし,なし,tltl2001,メンテナンスカード出力フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.メンテナンスカード出力フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
797,tltl2001.ＳＦメンテナンスカード副表出力状況,ＳＦメンテナンスカード副表出力状況,STRING,有,なし,なし,なし,tltl2001,ＳＦメンテナンスカード副表出力状況,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.ＳＦメンテナンスカード副表出力状況 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
798,tltl2001.ＳＦメンテナンスカード副表出力フラグ,ＳＦメンテナンスカード副表出力フラグ,STRING,有,なし,なし,なし,tltl2001,ＳＦメンテナンスカード副表出力フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.ＳＦメンテナンスカード副表出力フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
799,tltl2001.車検ファイル取込フラグ,車検ファイル取込フラグ,STRING,有,なし,なし,なし,tltl2001,車検ファイル取込フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.車検ファイル取込フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
800,tltl2001.特約１,特約１,STRING,有,なし,なし,なし,tltl2001,特約１,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.特約１ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
801,tltl2001.特約２,特約２,STRING,有,なし,なし,なし,tltl2001,特約２,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.特約２ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
802,tltl2001.特約３,特約３,STRING,有,なし,なし,なし,tltl2001,特約３,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.特約３ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
803,tltl2001.特約４,特約４,STRING,有,なし,なし,なし,tltl2001,特約４,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.特約４ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
804,tltl2001.特約５,特約５,STRING,有,なし,なし,なし,tltl2001,特約５,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.特約５ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
805,tltl2001.特約６,特約６,STRING,有,なし,なし,なし,tltl2001,特約６,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.特約６ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
806,tltl2001.メモ１,メモ１,STRING,有,なし,なし,なし,tltl2001,メモ１,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.メモ１ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
807,tltl2001.メモ２,メモ２,STRING,有,なし,なし,なし,tltl2001,メモ２,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.メモ２ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
808,tltl2001.メモ３,メモ３,STRING,有,なし,なし,なし,tltl2001,メモ３,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.メモ３ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
809,tltl2001.メモ４,メモ４,STRING,有,なし,なし,なし,tltl2001,メモ４,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.メモ４ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
810,tltl2001.メモ５,メモ５,STRING,有,なし,なし,なし,tltl2001,メモ５,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.メモ５ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
811,tltl2001.メモＡ,メモＡ,STRING,有,なし,なし,なし,tltl2001,メモＡ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.メモＡ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
